0.0,EmptyLabel
1.0,LH_VisCent_ExStr_1
2.0,LH_VisCent_ExStr_2
3.0,LH_VisCent_ExStr_3
4.0,LH_VisCent_ExStr_4
5.0,LH_VisCent_ExStr_5
6.0,LH_VisCent_ExStr_6
7.0,LH_VisPeri_ExStrSup_1
8.0,LH_VisPeri_ExStrSup_2
9.0,LH_VisPeri_ExStrSup_3
10.0,LH_VisPeri_ExStrSup_4
11.0,LH_VisPeri_ExStrSup_5
12.0,LH_VisPeri_ExStrSup_6
13.0,LH_SomMotA_1
14.0,LH_SomMotA_2
15.0,LH_SomMotA_3
16.0,LH_SomMotA_4
17.0,LH_SomMotA_5
18.0,LH_SomMotA_6
19.0,LH_SomMotA_7
20.0,LH_SomMotA_8
21.0,LH_SomMotB_Aud_1
22.0,LH_SomMotB_Aud_2
23.0,LH_SomMotB_Aud_3
24.0,LH_SomMotB_Aud_4
25.0,LH_SomMotB_Aud_5
26.0,LH_SomMotB_Aud_6
27.0,LH_SomMotB_Aud_7
28.0,LH_SomMotB_Aud_8
29.0,LH_DorsAttnA_TempOcc_1
30.0,LH_DorsAttnA_TempOcc_2
31.0,LH_DorsAttnA_TempOcc_3
32.0,LH_DorsAttnA_SPL_1
33.0,LH_DorsAttnA_SPL_2
34.0,LH_DorsAttnA_SPL_3
35.0,LH_DorsAttnB_PostC_1
36.0,LH_DorsAttnB_PostC_2
37.0,LH_DorsAttnB_PostC_3
38.0,LH_DorsAttnB_PostC_4
39.0,LH_DorsAttnB_FEF_1
40.0,LH_SalVentAttnA_ParOper_1
41.0,LH_SalVentAttnA_Ins_1
42.0,LH_SalVentAttnA_Ins_2
43.0,LH_SalVentAttnA_Ins_3
44.0,LH_SalVentAttnA_ParMed_1
45.0,LH_SalVentAttnA_FrMed_1
46.0,LH_SalVentAttnA_FrMed_2
47.0,LH_SalVentAttnB_IPL_1
48.0,LH_SalVentAttnB_PFCl_1
49.0,LH_SalVentAttnB_PFCv_1
50.0,LH_SalVentAttnB_PFCmp_1
51.0,LH_Limbic_OFC_1
52.0,LH_Limbic_OFC_2
53.0,LH_Limbic_TempPole_1
54.0,LH_Limbic_TempPole_2
55.0,LH_Limbic_TempPole_3
56.0,LH_Limbic_TempPole_4
57.0,LH_ContA_Temp_1
58.0,LH_ContA_IPS_1
59.0,LH_ContA_IPS_2
60.0,LH_ContA_IPS_3
61.0,LH_ContA_PFCd_1
62.0,LH_ContA_PFCl_1
63.0,LH_ContA_PFCl_2
64.0,LH_ContA_PFCl_3
65.0,LH_ContA_PFCl_4
66.0,LH_ContA_Cinga_1
67.0,LH_ContB_Temp_1
68.0,LH_ContB_IPL_1
69.0,LH_ContB_PFCl_1
70.0,LH_ContB_PFClv_1
71.0,LH_ContB_PFClv_2
72.0,LH_ContC_pCun_1
73.0,LH_ContC_pCun_2
74.0,LH_ContC_Cingp_1
75.0,LH_DefaultA_IPL_1
76.0,LH_DefaultA_PFCd_1
77.0,LH_DefaultA_PCC_1
78.0,LH_DefaultA_PCC_2
79.0,LH_DefaultA_PCC_3
80.0,LH_DefaultA_PFCm_1
81.0,LH_DefaultA_PFCm_2
82.0,LH_DefaultA_PFCm_3
83.0,LH_DefaultB_Temp_1
84.0,LH_DefaultB_Temp_2
85.0,LH_DefaultB_Temp_3
86.0,LH_DefaultB_Temp_4
87.0,LH_DefaultB_IPL_1
88.0,LH_DefaultB_PFCd_1
89.0,LH_DefaultB_PFCd_2
90.0,LH_DefaultB_PFCd_3
91.0,LH_DefaultB_PFCd_4
92.0,LH_DefaultB_PFCv_1
93.0,LH_DefaultB_PFCv_2
94.0,LH_DefaultB_PFCv_3
95.0,LH_DefaultB_PFCv_4
96.0,LH_DefaultC_IPL_1
97.0,LH_DefaultC_Rsp_1
98.0,LH_DefaultC_PHC_1
99.0,LH_TempPar_1
100.0,LH_TempPar_2
101.0,RH_VisCent_ExStr_1
102.0,RH_VisCent_ExStr_2
103.0,RH_VisCent_ExStr_3
104.0,RH_VisCent_ExStr_4
105.0,RH_VisCent_ExStr_5
106.0,RH_VisCent_ExStr_6
107.0,RH_VisPeri_ExStrSup_1
108.0,RH_VisPeri_ExStrSup_2
109.0,RH_VisPeri_ExStrSup_3
110.0,RH_VisPeri_ExStrSup_4
111.0,RH_VisPeri_ExStrSup_5
112.0,RH_VisPeri_ExStrSup_6
113.0,RH_SomMotA_1
114.0,RH_SomMotA_2
115.0,RH_SomMotA_3
116.0,RH_SomMotA_4
117.0,RH_SomMotA_5
118.0,RH_SomMotA_6
119.0,RH_SomMotA_7
120.0,RH_SomMotA_8
121.0,RH_SomMotA_9
122.0,RH_SomMotA_10
123.0,RH_SomMotA_11
124.0,RH_SomMotB_S2_1
125.0,RH_SomMotB_S2_2
126.0,RH_SomMotB_S2_3
127.0,RH_SomMotB_S2_4
128.0,RH_SomMotB_S2_5
129.0,RH_SomMotB_S2_6
130.0,RH_SomMotB_S2_7
131.0,RH_DorsAttnA_TempOcc_1
132.0,RH_DorsAttnA_TempOcc_2
133.0,RH_DorsAttnA_SPL_1
134.0,RH_DorsAttnA_SPL_2
135.0,RH_DorsAttnA_SPL_3
136.0,RH_DorsAttnA_SPL_4
137.0,RH_DorsAttnB_PostC_1
138.0,RH_DorsAttnB_PostC_2
139.0,RH_DorsAttnB_PostC_3
140.0,RH_DorsAttnB_PostC_4
141.0,RH_DorsAttnB_FEF_1
142.0,RH_SalVentAttnA_ParOper_1
143.0,RH_SalVentAttnA_PrC_1
144.0,RH_SalVentAttnA_Ins_1
145.0,RH_SalVentAttnA_Ins_2
146.0,RH_SalVentAttnA_Ins_3
147.0,RH_SalVentAttnA_FrMed_1
148.0,RH_SalVentAttnA_FrMed_2
149.0,RH_SalVentAttnA_FrMed_3
150.0,RH_SalVentAttnA_FrMed_4
151.0,RH_SalVentAttnB_IPL_1
152.0,RH_SalVentAttnB_PFCl_1
153.0,RH_SalVentAttnB_PFCl_2
154.0,RH_SalVentAttnB_PFCv_1
155.0,RH_SalVentAttnB_PFCv_2
156.0,RH_SalVentAttnB_PFCmp_1
157.0,RH_Limbic_OFC_1
158.0,RH_Limbic_OFC_2
159.0,RH_Limbic_OFC_3
160.0,RH_Limbic_OFC_4
161.0,RH_Limbic_TempPole_1
162.0,RH_Limbic_TempPole_2
163.0,RH_Limbic_TempPole_3
164.0,RH_Limbic_TempPole_4
165.0,RH_ContA_IPS_1
166.0,RH_ContA_IPS_2
167.0,RH_ContA_PFCd_1
168.0,RH_ContA_PFCl_1
169.0,RH_ContA_PFCl_2
170.0,RH_ContA_Cinga_1
171.0,RH_ContB_Temp_1
172.0,RH_ContB_Temp_2
173.0,RH_ContB_IPL_1
174.0,RH_ContB_IPL_2
175.0,RH_ContB_PFCld_1
176.0,RH_ContB_PFCld_2
177.0,RH_ContB_PFClv_1
178.0,RH_ContB_PFClv_2
179.0,RH_ContB_PFCmp_1
180.0,RH_ContB_PFCmp_2
181.0,RH_ContC_pCun_1
182.0,RH_ContC_pCun_2
183.0,RH_ContC_Cingp_1
184.0,RH_DefaultA_IPL_1
185.0,RH_DefaultA_PFCd_1
186.0,RH_DefaultA_PCC_1
187.0,RH_DefaultA_PFCm_1
188.0,RH_DefaultA_PFCm_2
189.0,RH_DefaultA_PFCm_3
190.0,RH_DefaultB_Temp_1
191.0,RH_DefaultB_AntTemp_1
192.0,RH_DefaultB_PFCd_1
193.0,RH_DefaultB_PFCv_1
194.0,RH_DefaultC_IPL_1
195.0,RH_DefaultC_Rsp_1
196.0,RH_DefaultC_PHC_1
197.0,RH_TempPar_1
198.0,RH_TempPar_2
199.0,RH_TempPar_3
200.0,RH_TempPar_4
