0.0,EmptyLabel
1.0,LH_Vis_1
2.0,LH_Vis_2
3.0,LH_Vis_3
4.0,LH_Vis_4
5.0,LH_Vis_5
6.0,LH_Vis_6
7.0,LH_Vis_7
8.0,LH_Vis_8
9.0,LH_Vis_9
10.0,LH_Vis_10
11.0,LH_Vis_11
12.0,LH_Vis_12
13.0,LH_Vis_13
14.0,LH_Vis_14
15.0,LH_SomMot_1
16.0,LH_SomMot_2
17.0,LH_SomMot_3
18.0,LH_SomMot_4
19.0,LH_SomMot_5
20.0,LH_SomMot_6
21.0,LH_SomMot_7
22.0,LH_SomMot_8
23.0,LH_SomMot_9
24.0,LH_SomMot_10
25.0,LH_SomMot_11
26.0,LH_SomMot_12
27.0,LH_SomMot_13
28.0,LH_SomMot_14
29.0,LH_SomMot_15
30.0,LH_SomMot_16
31.0,LH_DorsAttn_Post_1
32.0,LH_DorsAttn_Post_2
33.0,LH_DorsAttn_Post_3
34.0,LH_DorsAttn_Post_4
35.0,LH_DorsAttn_Post_5
36.0,LH_DorsAttn_Post_6
37.0,LH_DorsAttn_Post_7
38.0,LH_DorsAttn_Post_8
39.0,LH_DorsAttn_Post_9
40.0,LH_DorsAttn_Post_10
41.0,LH_DorsAttn_FEF_1
42.0,LH_DorsAttn_FEF_2
43.0,LH_DorsAttn_PrCv_1
44.0,LH_SalVentAttn_ParOper_1
45.0,LH_SalVentAttn_ParOper_2
46.0,LH_SalVentAttn_ParOper_3
47.0,LH_SalVentAttn_FrOper_1
48.0,LH_SalVentAttn_FrOper_2
49.0,LH_SalVentAttn_FrOper_3
50.0,LH_SalVentAttn_FrOper_4
51.0,LH_SalVentAttn_PFCl_1
52.0,LH_SalVentAttn_Med_1
53.0,LH_SalVentAttn_Med_2
54.0,LH_SalVentAttn_Med_3
55.0,LH_Limbic_OFC_1
56.0,LH_Limbic_OFC_2
57.0,LH_Limbic_TempPole_1
58.0,LH_Limbic_TempPole_2
59.0,LH_Limbic_TempPole_3
60.0,LH_Limbic_TempPole_4
61.0,LH_Cont_Par_1
62.0,LH_Cont_Par_2
63.0,LH_Cont_Par_3
64.0,LH_Cont_Temp_1
65.0,LH_Cont_PFCl_1
66.0,LH_Cont_PFCl_2
67.0,LH_Cont_PFCl_3
68.0,LH_Cont_PFCl_4
69.0,LH_Cont_PFCl_5
70.0,LH_Cont_PFCl_6
71.0,LH_Cont_pCun_1
72.0,LH_Cont_Cing_1
73.0,LH_Cont_Cing_2
74.0,LH_Default_Temp_1
75.0,LH_Default_Temp_2
76.0,LH_Default_Temp_3
77.0,LH_Default_Temp_4
78.0,LH_Default_Temp_5
79.0,LH_Default_Temp_6
80.0,LH_Default_Temp_7
81.0,LH_Default_Temp_8
82.0,LH_Default_Temp_9
83.0,LH_Default_PFC_1
84.0,LH_Default_PFC_2
85.0,LH_Default_PFC_3
86.0,LH_Default_PFC_4
87.0,LH_Default_PFC_5
88.0,LH_Default_PFC_6
89.0,LH_Default_PFC_7
90.0,LH_Default_PFC_8
91.0,LH_Default_PFC_9
92.0,LH_Default_PFC_10
93.0,LH_Default_PFC_11
94.0,LH_Default_PFC_12
95.0,LH_Default_PFC_13
96.0,LH_Default_PCC_1
97.0,LH_Default_PCC_2
98.0,LH_Default_PCC_3
99.0,LH_Default_PCC_4
100.0,LH_Default_PHC_1
101.0,RH_Vis_1
102.0,RH_Vis_2
103.0,RH_Vis_3
104.0,RH_Vis_4
105.0,RH_Vis_5
106.0,RH_Vis_6
107.0,RH_Vis_7
108.0,RH_Vis_8
109.0,RH_Vis_9
110.0,RH_Vis_10
111.0,RH_Vis_11
112.0,RH_Vis_12
113.0,RH_Vis_13
114.0,RH_Vis_14
115.0,RH_Vis_15
116.0,RH_SomMot_1
117.0,RH_SomMot_2
118.0,RH_SomMot_3
119.0,RH_SomMot_4
120.0,RH_SomMot_5
121.0,RH_SomMot_6
122.0,RH_SomMot_7
123.0,RH_SomMot_8
124.0,RH_SomMot_9
125.0,RH_SomMot_10
126.0,RH_SomMot_11
127.0,RH_SomMot_12
128.0,RH_SomMot_13
129.0,RH_SomMot_14
