0.0,EmptyLabel
1.0,LH_VisCent_ExStr_1
2.0,LH_VisCent_ExStr_2
3.0,LH_VisCent_ExStr_3
4.0,LH_VisCent_ExStr_4
5.0,LH_VisPeri_ExStrInf_1
6.0,LH_VisPeri_ExStrInf_2
7.0,LH_VisPeri_ExStrInf_3
8.0,LH_SomMotA_1
9.0,LH_SomMotA_2
10.0,LH_SomMotB_Aud_1
11.0,LH_SomMotB_Aud_2
12.0,LH_SomMotB_Aud_3
13.0,LH_SomMotB_Aud_4
14.0,LH_DorsAttnA_SPL_1
15.0,LH_DorsAttnA_SPL_2
16.0,LH_DorsAttnA_SPL_3
17.0,LH_DorsAttnB_PostC_1
18.0,LH_DorsAttnB_PostC_2
19.0,LH_DorsAttnB_PostC_3
20.0,LH_DorsAttnB_FEF_1
21.0,LH_SalVentAttnA_ParOper_1
22.0,LH_SalVentAttnA_Ins_1
23.0,LH_SalVentAttnA_Ins_2
24.0,LH_SalVentAttnA_ParMed_1
25.0,LH_SalVentAttnA_FrMed_1
26.0,LH_SalVentAttnB_PFCl_1
27.0,LH_SalVentAttnB_PFCmp_1
28.0,LH_Limbic_OFC_1
29.0,LH_Limbic_TempPole_1
30.0,LH_Limbic_TempPole_2
31.0,LH_ContA_IPS_1
32.0,LH_ContA_PFCl_1
33.0,LH_ContA_PFCl_2
34.0,LH_ContB_PFClv_1
35.0,LH_ContC_pCun_1
36.0,LH_ContC_pCun_2
37.0,LH_ContC_Cingp_1
38.0,LH_DefaultA_PFCd_1
39.0,LH_DefaultA_PCC_1
40.0,LH_DefaultA_PFCm_1
41.0,LH_DefaultB_Temp_1
42.0,LH_DefaultB_Temp_2
43.0,LH_DefaultB_IPL_1
44.0,LH_DefaultB_PFCd_1
45.0,LH_DefaultB_PFCl_1
46.0,LH_DefaultB_PFCv_1
47.0,LH_DefaultB_PFCv_2
48.0,LH_DefaultC_Rsp_1
49.0,LH_DefaultC_PHC_1
50.0,LH_TempPar_1
51.0,RH_VisCent_ExStr_1
52.0,RH_VisCent_ExStr_2
53.0,RH_VisCent_ExStr_3
54.0,RH_VisPeri_ExStrSup_1
55.0,RH_VisPeri_ExStrSup_2
56.0,RH_VisPeri_ExStrSup_3
57.0,RH_SomMotA_1
58.0,RH_SomMotA_2
59.0,RH_SomMotA_3
60.0,RH_SomMotA_4
61.0,RH_SomMotB_S2_1
62.0,RH_SomMotB_S2_2
63.0,RH_SomMotB_S2_3
64.0,RH_SomMotB_S2_4
65.0,RH_DorsAttnA_SPL_1
66.0,RH_DorsAttnA_SPL_2
67.0,RH_DorsAttnA_SPL_3
68.0,RH_DorsAttnB_PostC_1
69.0,RH_DorsAttnB_PostC_2
70.0,RH_DorsAttnB_FEF_1
71.0,RH_SalVentAttnA_ParOper_1
72.0,RH_SalVentAttnA_Ins_1
73.0,RH_SalVentAttnA_FrMed_1
74.0,RH_SalVentAttnA_FrMed_2
75.0,RH_SalVentAttnB_IPL_1
76.0,RH_SalVentAttnB_PFCl_1
77.0,RH_SalVentAttnB_PFCmp_1
78.0,RH_Limbic_OFC_1
79.0,RH_Limbic_TempPole_1
80.0,RH_ContA_IPS_1
81.0,RH_ContA_PFCl_1
82.0,RH_ContA_PFCl_2
83.0,RH_ContB_Temp_1
84.0,RH_ContB_IPL_1
85.0,RH_ContB_PFCld_1
86.0,RH_ContB_PFClv_1
87.0,RH_ContC_pCun_1
88.0,RH_ContC_pCun_2
89.0,RH_DefaultA_IPL_1
90.0,RH_DefaultA_PFCd_1
91.0,RH_DefaultA_PCC_1
92.0,RH_DefaultA_PFCm_1
93.0,RH_DefaultB_PFCd_1
94.0,RH_DefaultB_PFCv_1
95.0,RH_DefaultB_PFCv_2
96.0,RH_DefaultC_Rsp_1
97.0,RH_DefaultC_PHC_1
98.0,RH_TempPar_1
99.0,RH_TempPar_2
100.0,RH_TempPar_3
